Дата_время,Дата,Температура в 00:00,Погода в 00:00,Температура в 01:00,Погода в 01:00,Температура в 02:00,Погода в 02:00,Температура в 03:00,Погода в 03:00,Температура в 04:00,Погода в 04:00,Температура в 05:00,Погода в 05:00,Температура в 06:00,Погода в 06:00,Температура в 07:00,Погода в 07:00,Температура в 08:00,Погода в 08:00,Температура в 09:00,Погода в 09:00,Температура в 10:00,Погода в 10:00,4-8_GHz_start,4-8_GHz_stop,4-8_GHz_note,Callisto_start,Callisto_stop,Callisto_note,"0,05-3_GHz_start","0,05-3_GHz_stop","0,05-3_GHz_note",3-24_GHz_start,3-24_GHz_stop,3-24_GHz_note,3-6_GHz_start,3-6_GHz_stop,3-6_GHz_note,6-12_GHz_start,6-12_GHz_stop,6-12_GHz_note,12-24_GHz_start,12-24_GHz_stop,12-24_GHz_note,2-24_GHz_start,2-24_GHz_stop,2-24_GHz_note,Дежурные
2024-12-22 00:00:00,2024-12-22,,,-29.0,солнце,-28.0,солнце,-11.0,солнце,-11.0,солнце,-8.0,солнце,-8.0,солнце,-12.0,солнце,-12.0,солнце,,,,,02:00,08:00,,02:00,08:00,,01:00,08:00,,01:50,08:00,,02:00,08:00,,02:00,08:00,,02:00,08:00,,,,ремонт,
2024-12-23 00:00:00,2024-12-23,,,-27.0,солнце,-23.0,солнце,-20.0,солнце,-14.0,солнце,-10.0,солнце,-13.0,пасмурно,-14.0,пасмурно,-15.0,пасмурно,,,,,02:00,08:00,,02:00,08:00,,01:00,08:00,,01:53,08:00,,02:00,08:00,перез/ген:3:00;3:30;3:40;Сбой времени:4:17,02:00,08:00,,02:00,08:00,,,,ремонт,
2024-12-24 00:00:00,2024-12-24,,,-20.0,пасмурно,-20.0,пасмурно,-20.0,солнце,-11.0,солнце,-9.0,солнце,-7.0,солнце,-9.0,солнце,-11.0,солнце,,,,,02:00,08:00,,02:00,08:00,,01:00,08:00,,01:32,08:00,,02:30,08:00,не запускалась; перез:5:43;5:45;6:20;,02:00,08:00,перезапуск:7:08;7:26;7:43;с7:47до7:57-нет сбой времени,02:00,08:00,перез:7:08;7:29;,,,ремонт,
2024-12-25 00:00:00,2024-12-25,,,-27.0,пасмурно,-27.0,солнце,-18.0,солнце,-10.0,солнце,-7.0,солнце,-11.0,солнце,-12.0,пасмурно,-13.0,пасмурно,,,,,02:00,08:00,,02:00,08:00,,01:00,08:00,,01:50,08:00,,02:00,08:00,,02:00,08:00,,02:00,08:00,,,,ремонт,
2024-12-26 00:00:00,2024-12-26,,,-29.0,солнце,-29.0,солнце,-19.0,солнце,-15.0,"сол,обл",-13.0,солнце,-10.0,солнце,-11.0,солнце,-14.0,солнце,,,,,02:00,08:00,,02:00,08:00,,01:00,08:00,,01:52,08:00,,02:00,08:00,,02:00,08:00,,02:00,08:00,,,,ремонт,
2024-12-27 00:00:00,2024-12-27,,,-23.0,пасмурно,-23.0,пасмурно,-18.0,пасмурно,-17.0,"сол,обл",-14.0,солнце,12.0,солнце,-11.0,солнце,-12.0,солнце,,,,,02:00,08:00,,02:00,08:00,,01:00,08:00,,01:52,08:00,,02:00,08:00,,02:00,08:00,,02:00,08:00,,,,ремонт,
2024-12-28 00:00:00,2024-12-28,,,-22.0,пасмурно,-22.0,пасмурно,-20.0,пасмурно,-18.0,пасмурно,-15.0,пасмурно,-13.0,пасмурно,-12.0,пасмурно,,,,,,,02:00,08:00,,02:00,08:00,,01:00,08:00,,02:00,08:00,,02:00,08:00,,02:00,08:00,,02:00,08:00,,,,ремонт,
2024-12-29 00:00:00,2024-12-29,,,-18.0,пасмурно,-17.0,пасмурно,-16.0,пасмурно,-11.0,пасмурно,-9.0,сол.обл,-7.0,сол.обл,-7.0,сол.обл,-5.0,сол.обл,,,,,02:00,08:00,,02:00,08:00,,01:00,08:00,,01:48,08:00,,02:00,08:00,,02:00,08:00,,02:00,08:00,,,,ремонт,
2024-12-30 00:00:00,2024-12-30,,,-19.0,облачно,-18.0,облачно,-15.0,облачно,-13.0,облачно,-11.0,облачно,-7.0,облачно,-8.0,облачно,-8.0,облачно,,,,,02:00,08:00,,02:00,08:00,,01:00,08:00,,01:52,08:00,,02:00,08:00,,02:00,08:00,,02:00,08:00,,,,ремонт,
2024-12-31 00:00:00,2024-12-31,,,-26.0,облачно,-25.0,солнце,-15.0,солнце,-8.0,солнце,-7.0,облачно,,,,,,,,,,,02:00,08:00,,02:00,08:00,,01:00,08:00,,01:50,08:00,,02:00,08:00,,02:00,08:00,,02:00,08:00,,,,ремонт,
2025-01-02 00:00:00,2025-01-02,,,-29.0,солнце,-29.0,солнце,-20.0,солнце,-13.0,солнце,-7.0,солнце,-6.0,солнце,-8.0,солнце,-10.0,солнце,,,,,02:00,08:00,назад 27 сек,02:00,08:00,,01:00,08:00,,01:50,08:00,,02:00,08:00,,02:00,08:00,,02:00,08:00,,,,ремонт,
2025-01-03 00:00:00,2025-01-03,,,-28.0,солнце,-27.0,солнце,-20.0,солнце,-12.0,облачно,-12.0,облачно,-12.0,облачно,-13.0,пасмурно,-15.0,пасмурно,,,,,02:00,08:00,,02:00,08:00,,01:00,08:00,,01:50,08:00,,02:00,08:00,,02:00,08:00,,02:00,08:00,,,,ремонт,
2025-01-04 00:00:00,2025-01-04,,,-22.0,пасмурно,-21.0,пасмурно,-19.0,облачно,-14.0,"обл,солн",-8.0,солнце,-8.0,солнце,-8.0,солнце,,,,,,,02:00,08:00,,02:00,08:00,,01:00,08:00,,01:49,08:00,,02:00,08:00,,02:00,08:00,,02:00,08:00,,,,ремонт,
2025-01-05 00:00:00,2025-01-05,,,-23.0,солнце,-20.0,солнце,-13.0,"сол,обл",-8.0,"сол,обл",-7.0,солнце,,,,,,,,,,,02:00,08:00,,02:00,08:00,,01:00,08:00,,01:50,08:00,,02:00,08:00,,02:00,08:00,,02:00,08:00,,,,ремонт,
2025-01-06 00:00:00,2025-01-06,,,-20.0,солнце,-17.0,солнце,-14.0,солнце,-8.0,солнце,-2.0,солнце,-2.0,солнце,-4.0,солнце,-4.0,солнце,,,,,02:00,08:00,,02:00,08:00,,01:00,08:00,,01:45,08:00,,02:27,08:00,"нет на Flux Plot 1,2,4,5 приемники",02:00,08:00,,02:00,08:00,,,,ремонт,
2025-01-07 00:00:00,2025-01-07,,,-10.0,снег,-10.0,снег,-8.0,снег,-6.0,снег,-4.0,"снег,солнце",-4.0,солнце,-4.0,солнце,-6.0,солнце,,,,,02:00,08:00,,02:00,08:00,,01:00,08:00,,01:50,08:00,,02:00,08:00,,03:26,08:00,"нет на Flux Plot 3,5",02:00,08:00,,,,ремонт,
2025-01-08 00:00:00,2025-01-08,,,-17.0,туман,-15.0,туман,-12.0,солнце,-12.0,солнце,-8.0,солнце,-8.0,солнце,-9.0,солнце,-9.0,солнце,,,,,02:00,08:00,3:12до 3:31стоп/догон: эксп.(замена блока питания);,02:00,08:00,,01:00,08:00,,01:51,08:00,,02:00,08:00,,02:00,08:00,,02:00,08:00,,,,ремонт,
2025-01-09 00:00:00,2025-01-09,,,-15.0,туман,-14.0,туман,-13.0,пасмурно,-12.0,солнце,-11.0,солнце,-9.0,солнце,-11.0,солнце,-11.0,солнце,,,,,02:00,08:00,,02:00,08:00,,01:00,08:00,,01:49,08:00,,02:25,08:00,с 2 00 нет на Flux Plot,02:00,08:00,,02:00,08:00,,,,ремонт,
2025-01-10 00:00:00,2025-01-10,,,-23.0,солнце,-18.0,пасмурно,-16.0,пасмурно,-12.0,облачно,-10.0,облачно,10.0,"пасмурно,порошка",-10.0,облачно,-10.0,облачно,,,,,02:00,08:00,,02:00,08:00,,01:00,08:00,,01:50,08:00,,02:00,08:00,,02:00,08:00,,02:00,08:00,,,,ремонт,
2025-01-11 00:00:00,2025-01-11,,,-25.0,туман,-23.0,туман,-16.0,туман,-14.0,пасмурно,-14.0,пасмурно,-12.0,пасмурно,-12.0,"сол,обл",-12.0,облачно,,,,,02:00,08:00,,02:00,08:00,,01:00,08:00,,01:50,08:00,,02:00,08:00,,02:25,08:00,"нет на Flux Plot 7,11",02:00,08:00,,,,ремонт,
2025-01-12 00:00:00,2025-01-12,,,-24.0,пасмурно,-22.0,туман,-19.0,пасмурно,-17.0,пасмурно,-14.0,пасмурно,-14.0,пасмурно,-14.0,пасмурно,-14.0,пасмурно,,,,,02:00,08:00,,02:00,08:00,,01:00,08:00,,01:51,08:00,,02:20,08:00,"с 2 00 нет на Flux Plot(не вкл 1,2 приемники);",02:00,08:00,,02:00,08:00,,,,ремонт,
2025-01-13 00:00:00,2025-01-13,,,-17.0,снег,-15.0,порошка,-13.0,порошка,-12.0,пасмурно,-10.0,пасмурно,-8.0,пасмурно,-6.0,пасмурно,-8.0,пасмурно,,,,,02:00,08:00,,02:00,08:00,,01:00,08:00,,01:50,08:00,,02:00,08:00,,02:00,08:00,,02:00,08:00,,,,ремонт,
2025-01-14 00:00:00,2025-01-14,,,-28.0,солнце,-28.0,солнце,-20.0,облачно,-16.0,"сол,обл",-10.0,солнце,-7.0,солнце,-9.0,облачно,-10.0,облачно,,,,,02:00,08:00,,02:00,08:00,,01:00,08:00,,01:50,08:00,,02:00,08:00,сброс питания облучателей(не проходила команда вкл),02:00,08:00,,02:00,08:00,,,,ремонт,
2025-01-15 00:00:00,2025-01-15,,,-16.0,облачно,-16.0,облачно,-13.0,облачно,-6.0,облачно,-2.0,пасмурно,-2.0,пасмурно,-2.0,пасмурно,-3.0,облачно,,,,,02:00,08:00,,02:00,08:00,,01:00,08:00,,01:50,08:00,,02:00,08:00,,02:00,08:00,,02:00,08:00,,,,ремонт,
2025-01-16 00:00:00,2025-01-16,,,-22.0,облачно,-20.0,солнце,-12.0,солнце,-8.0,солнце,-5.0,солнце,-2.0,солнце,-3.0,солнце,-3.0,солнце,,,,,02:00,08:00,,02:00,08:00,,01:00,08:00,,01:50,08:00,,02:35,08:00,"с 2 00 нет на Flux Plot(не вкл 1,2 приемники);",02:15,08:00,с 2 00 нет на Flux Plot,02:00,08:00,,,,ремонт,
2025-01-17 00:00:00,2025-01-17,,,-23.0,солнце,-18.0,солнце,-14.0,солнце,-7.0,солнце,-4.0,пасмурно,-4.0,пасмурно,-3.0,пасмурно,-5.0,пасмурно,,,,,02:00,08:00,,02:00,08:00,,01:00,08:00,,01:50,08:00,,02:00,08:00,,02:00,08:00,,02:13,08:00,"нет на Flux Plot(не вкл 3,7,8,10,11приемники)с 02 13 до 02 35;",,,ремонт,
2025-01-18 00:00:00,2025-01-18,,,-20.0,облачно,-19.0,облачно,-9.0,облачно,-7.0,облачно,-1.0,облачно,-1.0,пасмурно,0.0,"сол,обл",-2.0,"сол,обл",,,,,02:00,08:00,,02:00,08:00,,01:00,08:00,,01:50,08:00,,03:00,08:00,неполадки с сетью,03:00,08:00,неполадки с сетью,03:00,08:00,неполадки с сетью,,,ремонт,
2025-01-19 00:00:00,2025-01-19,,,-18.0,пасмурно,-17.0,пасмурно,-11.0,пасмурно,-5.0,пасмурно,-1.0,"обл,сол",-1.0,"обл,сол",-1.0,"обл,сол",,,,,,,02:00,08:00,,02:00,08:00,,01:00,08:00,,01:50,08:00,,02:00,08:00,,03:20,08:00,не запускалась регистрация с 02 00 до 03 20,,,не запустилась регистрация,,,ремонт,
2025-01-20 00:00:00,2025-01-20,,,-12.0,порошка,-10.0,порошка,-7.0,порошка,-6.0,порошка,-2.0,солнце,-2.0,солнце,-3.0,солнце,-4.0,солнце,,,,,02:00,08:00,,02:00,08:00,,01:00,08:00,,01:52,08:00,,02:00,08:00,,02:00,08:00,"с2:30до 3:08 нет, причина???",02:00,08:00,,,,ремонт,
2025-01-21 00:00:00,2025-01-21,,,-19.0,солнце,-15.0,солнце,-14.0,солнце,-10.0,солнце,-5.0,солнце,-4.0,солнце,-6.0,солнце,-6.0,солнце,,,,,02:00,08:00,без изменений,03:00,08:00,02:00- Сбой,01:00,08:00,,02:26,08:00,"1:50 приём 12_24 не вкюч (1питания антенны, сброс пит. стойки; -запуск через коману Feed ON);",02:00,08:00,6:55до 6:59стоп-догон(выкл эл-ва),02:00,08:00,6:55-7:05 стоп -догон(выкл. эл-ва);,02:00,08:00,6:55-7:15-стоп - догон(выкл. эл-ва);,,,ремонт,
2025-01-22 00:00:00,2025-01-22,,,-24.0,солнце,-17.0,солнце,-10.0,солнце,-8.0,солнце,-4.0,солнце,-4.0,солнце,-6.0,солнце,-6.0,солнце,,,,,02:00,08:00,,02:00,08:00,сбой расписания,01:00,08:00,,01:50,08:00,,02:00,08:00,,02:00,08:00,,02:00,08:00,,,,ремонт,
2025-01-23 00:00:00,2025-01-23,,,-20.0,солнце,-18.0,солнце,-10.0,солнце,-4.0,солнце,2.0,солнце,1.0,солнце,1.0,"сол,обл",-1.0,"сол,обл",,,,,02:00,08:00,,02:00,08:00,,01:00,08:00,,01:50,08:00,,02:00,08:00,,02:00,08:00,,02:00,08:00,,,,ремонт,
2025-01-24 00:00:00,2025-01-24,,,-10.0,порошка,-8.0,порошка,-7.0,пасмурно,-5.0,"обл,солн",-5.0,"обл,сол",-5.0,"обл,сол",-6.0,"обл,сол",-7.0,солнце,,,,,02:00,08:00,,02:00,08:00,,01:00,08:00,,01:50,08:00,,02:00,08:00,,02:15,08:00,2:05 опечатка в параметре коррелятора,02:00,08:00,,,,ремонт,
2025-01-25 00:00:00,2025-01-25,,,-26.0,солнце,-22.0,солнце,-17.0,солнце,-15.0,солнце,-13.0,солнце,-11.0,солнце,-14.0,солнце,-14.0,солнце,,,,,02:00,08:00,,02:00,08:00,,01:00,08:00,,01:55,08:00,,02:00,08:00,,02:15,08:00,,02:00,08:00,,,,ремонт,
2025-01-26 00:00:00,2025-01-26,,,-34.0,солнце,-26.0,солнце,-22.0,солнце,-18.0,солнце,-11.0,солнце,-13.0,солнце,-15.0,пасмурно,-15.0,солнце,,,,,02:00,08:00,,02:00,08:00,,01:00,08:00,,01:52,08:00,,02:00,08:00,,02:15,08:00,,02:00,08:00,,,,ремонт,
2025-01-27 00:00:00,2025-01-27,,,-27.0,пасмурно,-27.0,солнце,-23.0,солнце,-19.0,солнце,-15.0,солнце,-14.0,солнце,-12.0,солнце,-15.0,солнце,,,,,02:00,08:00,,02:00,08:00,,01:00,08:00,,01:51,08:00,,02:00,08:00,,02:00,08:00,,02:25,08:00,,,,ремонт,
2025-01-28 00:00:00,2025-01-28,,,-25.0,порошка,-22.0,облачно,-19.0,облачно,-15.0,солнце,-13.0,солнце,-11.0,солнце,-11.0,солнце,-11.0,солнце,,,,,02:00,08:00,,02:00,08:00,,01:00,08:00,,01:50,08:00,,02:00,08:00,,02:00,08:00,,02:00,08:00,,,,ремонт,
2025-01-29 00:00:00,2025-01-29,,,-28.0,пасмурно,-25.0,пасмурно,-18.0,пасмурно,-15.0,пасмурно,-13.0,пасмурно,-12.0,пасмурно,-13.0,пасмурно,-14.0,пасмурно,,,,,02:00,08:00,,02:00,08:00,,01:00,08:00,,01:49,08:00,,02:00,08:00,05:10машина сама перезагрузилась,02:00,08:00,,02:00,08:00,,,,ремонт,
2025-01-30 00:00:00,2025-01-30,,,-30.0,облачно,-29.0,облачно,-21.0,солнце,-16.0,солнце,-13.0,солнце,-11.0,облачно,-11.0,облачно,-13.0,облачно,,,,,02:00,08:00,вперед 30сек,02:00,08:00,,01:00,08:00,,01:50,08:00,,02:00,08:00,,02:25,08:00,с 2 00 нет на Flux Plot,02:00,08:00,,,,ремонт,
2025-01-31 00:00:00,2025-01-31,,,-31.0,солнце,-28.0,солнце,-20.0,солнце,-15.0,солнце,-12.0,солнце,-10.0,солнце,-10.0,солнце,-12.0,солнце,,,,,02:00,08:00,,02:00,08:00,,01:00,08:00,,01:55,08:00,,02:00,08:00,,02:18,08:00,с 2 00 нет на Flux Plot,02:00,08:00,,,,ремонт,
2025-02-01 00:00:00,2025-02-01,,,-32.0,солнце,-30.0,солнце,-20.0,солнце,-17.0,солнце,-12.0,солнце,-11.0,солнце,-10.0,солнце,-12.0,солнце,,,,,01:50,08:15,,01:50,08:15,,01:00,08:15,,01:40,08:15,,01:50,08:15,,01:55,08:15,,02:00,08:15,"04:52 закончилось место на диске, 5:10,5:17 перезапуск регистрации",,,ремонт,
2025-02-02 00:00:00,2025-02-02,,,-33.0,солнце,-29.0,солнце,-19.0,солнце,-13.0,солнце,-13.0,солнце,-13.0,солнце,-11.0,солнце,-12.0,солнце,,,,,01:50,08:15,,01:50,08:15,,01:00,08:15,,01:40,08:15,,01:50,08:15,,01:55,08:15,,02:00,08:15,,,,ремонт,
2025-02-03 00:00:00,2025-02-03,,,-30.0,солнце,-26.0,солнце,-22.0,солнце,-18.0,дымка,-15.0,дымка,-13.0,дымка,-12.0,облачно,-12.0,облачно,,,,,01:50,08:15,,00:00,10:00,,01:00,09:00,,01:40,08:15,,01:50,08:15,,01:55,08:15,,02:00,08:15,,,,ремонт,
2025-02-04 00:00:00,2025-02-04,,,-27.0,дымка,-23.0,дымка,-17.0,ясно,-15.0,ясно,-12.0,ясно,-12.0,дымка,-11.0,облачно,-11.0,облачно,,,,,01:50,08:15,,00:00,10:00,,01:00,09:00,,01:50,08:20,"отключен3:11, 3:53 перезапуск регистрации, 4:12 перезапуск стойки",01:50,08:15,,01:55,08:15,,02:00,08:15,,,,ремонт,
2025-02-05 00:00:00,2025-02-05,,,-11.0,снег,-10.0,снег,-9.0,пасмурно,-8.0,пасмурно,-7.0,пасмурно,-8.0,пасмурно,-7.0,пасмурно,-8.0,пасмурно,-10.0,,,,01:50,08:15,,00:00,10:00,,01:00,09:00,,01:50,08:30,,01:50,08:15,,01:55,08:15,,02:00,08:15,,,,ремонт,
2025-02-06 00:00:00,2025-02-06,,,-21.0,снег,-18.0,снег,-15.0,пасмурно,-12.0,пасмурно,-11.0,облачно,-12.0,облачно,-11.0,облачно,-11.0,облачно,-12.0,,,,01:50,08:15,,00:00,10:00,,01:00,09:00,,01:50,08:30,,01:50,08:15,,01:55,08:15,,02:00,08:15,,,,ремонт,
2025-02-07 00:00:00,2025-02-07,,,-27.0,ясно,-22.0,ясно,-16.0,ясно,-14.0,ясно,-12.0,ясно,-10.0,ясно,-10.0,ясно,-10.0,ясно,-10.0,ясно,,,01:50,08:30,,00:00,10:00,,01:00,09:00,,01:50,08:35,,01:50,08:30,,01:55,08:30,,02:00,08:30,,,,,
2025-02-08 00:00:00,2025-02-08,,,-27.0,солнце,-25.0,солнце,-15.0,солнце,-10.0,солнце,-6.0,солнце,-6.0,солнце,-7.0,солнце,-9.0,солнце,-10.0,солнце,,,01:40,08:30,,01:40,10:00,,01:00,09:00,,01:38,08:40,,01:40,08:30,,01:45,08:30,,01:50,08:30,,,,,
2025-02-09 00:00:00,2025-02-09,-30.0,,-25.0,солнце,-22.0,солнце,-14.0,солнце,-10.0,солнце,-6.0,солнце,-6.0,облачно,-7.0,пасмурно,-8.0,пасмурно,-9.0,пасмурно,,,01:40,08:30,6:48 вперед на 32 сек,01:40,10:00,,01:00,09:00,,01:33,08:30,,01:53,08:30,перез:с 1:53 00 нет на Flux Plot,01:45,08:30,,01:50,08:30,,,,,
2025-02-10 00:00:00,2025-02-10,,,-21.0,облачно,-20.0,облачно,-17.0,облачно,-11.0,облачно,-6.0,солнце,-5.0,солнце,-5.0,солнце,-6.0,солнце,-7.0,солнце,,,01:40,08:30,,01:40,10:00,,01:00,09:00,,01:30,08:30,,01:40,08:30,,01:45,08:30,,01:50,08:30,,,,,
2025-02-11 00:00:00,2025-02-11,,,-26.0,солнце,-18.0,солнце,-11.0,облачно,-7.0,облачно,-5.0,облачно,-3.0,облачно,-3.0,облачно,-3.0,облачно,-4.0,облачно,,,01:40,08:30,,01:40,10:00,,01:00,09:00,,01:30,08:30,,01:40,08:30,,01:45,08:30,,02:00,08:30,с 01:50 нет на Flux Plot (7приемник),,,,
2025-02-12 00:00:00,2025-02-12,,,-15.0,пасмурно,-11.0,облачно,-8.0,облачно,0.0,облачно,1.0,облачно,2.0,облачно,1.0,облачно,1.0,"обл,ветер",0.0,"обл,ветер",,,01:40,08:30,,01:40,10:00,,01:00,09:00,,01:30,08:30,,01:40,08:30,,01:45,08:30,,01:50,08:30,,,,,
2025-02-13 00:00:00,2025-02-13,,,-15.0,солнце,-11.0,солнце,-4.0,солнце,-2.0,солнце,-1.0,солнце,-1.0,облачно,-1.0,облачно,0.0,солнце,0.0,солнце,,,01:40,08:30,вперед на 60 сек,01:40,10:00,,01:00,09:00,,01:30,08:30,,01:40,08:30,,01:45,08:30,,01:50,08:30,,,,,
2025-02-14 00:00:00,2025-02-14,,,-16.0,солнце,-10.0,солнце,-5.0,облачно,-5.0,облачно,-3.0,облачно,0.0,облачно,0.0,облачно,-1.0,облачно,-4.0,облачно,,,01:40,08:40,,01:40,10:00,,01:00,09:00,,01:32,08:40,,01:40,08:40,,01:45,08:40,,01:50,08:40,,,,,
2025-02-15 00:00:00,2025-02-15,,,-15.0,пасмурно,-11.0,солнце,-6.0,"обл,солн",-5.0,"обл,солн",-4.0,"обл,сол",-3.0,"обл,солн",-3.0,солнце,-4.0,солнце,-4.0,солнце,,,01:30,08:40,,01:30,10:00,,01:00,09:00,,01:20,08:40,,02:00,08:40,ток<80,01:35,08:40,,01:40,08:40,,,,,
2025-02-16 00:00:00,2025-02-16,,,-26.0,солнце,-19.0,солнце,11.0,солнце,-8.0,солнце,-7.0,солнце,-4.0,солнце,-4.0,солнце,-4.0,солнце,-5.0,солнце,,,01:30,08:40,,01:30,10:00,,01:00,09:00,,01:19,08:40,,01:30,08:40,,01:35,08:40,,01:40,08:40,,,,,
2025-02-17 00:00:00,2025-02-17,,,-21.0,солнце,-15.0,солнце,-8.0,солнце,-5.0,солнце,-2.0,солнце,-3.0,солнце,-3.0,солнце,-3.0,солнце,-4.0,солнце,,,01:30,08:40,,01:30,10:00,,01:00,09:00,,01:30,08:40,,01:30,08:40,"перез:5:50(5:30перез машины,сама);5:58",01:50,08:40,перез:с 1:50 нет на Flux Plot,01:40,08:40,,,,,
2025-02-18 00:00:00,2025-02-18,,,-14.0,порошка,-10.0,порошка,-5.0,солнце,-4.0,солнце,-2.0,солнце,-2.0,солнце,-4.0,солнце,-5.0,солнце,-7.0,солнце,,,01:30,08:40,,01:30,10:00,,01:00,09:00,,01:21,08:40,,01:30,08:40,,01:35,08:40,,01:40,08:40,,,,,
2025-02-19 00:00:00,2025-02-19,,,-23.0,порошка,-16.0,порошка,-10.0,солнце,-8.0,солнце,-5.0,солнце,-6.0,солнце,-7.0,солнце,-7.0,солнце,-8.0,солнце,,,01:30,08:40,при проверки наведения потеря связи нет до 7:46,01:30,10:00,,01:00,09:00,,01:00,08:40,,01:30,08:40,,01:35,08:40,,01:59,08:40,с 01:40 нет на Flux Plot,,,,
2025-02-20 00:00:00,2025-02-20,-24.0,солнце,-21.0,солнце,-18.0,солнце,-14.0,солнце,-8.0,солнце,-4.0,солнце,-5.0,солнце,-5.0,солнце,-6.0,солнце,-7.0,солнце,,,01:30,08:40,,01:30,10:00,,01:00,09:00,,01:00,08:40,,01:30,08:40,,01:35,08:40,,02:00,08:40,с 01:40 нет на Flux Plot,,,,
2025-02-21 00:00:00,2025-02-21,-26.0,солнце,-24.0,солнце,-19.0,солнце,-10.0,солнце,-5.0,солнце,0.0,солнце,0.0,солнце,-2.0,солнце,-2.0,солнце,-6.0,солнце,,,01:30,08:40,,01:30,10:00,,01:00,09:00,,01:00,08:40,,01:30,08:40,,01:35,08:40,,01:35,08:40,,,,,
2025-02-22 00:00:00,2025-02-22,-26.0,солнце,-19.0,солнце,-15.0,солнце,-6.0,солнце,-6.0,солнце,0.0,солнце,-1.0,солнце,-1.0,солнце,-1.0,солнце,-1.0,солнце,,,01:15,08:40,,01:15,10:00,,01:00,09:00,,00:57,08:40,,01:15,08:40,,01:30,08:40,перез:с 1:20 нет на Flux Plot,01:25,08:40,,,,,
